category,condition,subID,image_name,age_numeric,filename
cup,P,022019_2,images_photocues/cup_2.png,8,photodraw2_all_sketches/cup/P_cup_sketch_age8_CDM_photodraw_e21550689187843.png
cup,S,011819_9,images_photocues/cup_1.png,8,photodraw2_all_sketches/cup/S_cup_sketch_age8_CDM_photodraw_e21547849501667.png
hat,S,121818_1,images_photocues/hat_1.png,8,photodraw2_all_sketches/hat/S_hat_sketch_age8_CDM_photodraw_e21545166957201.png
hat,P,020819_1,images_photocues/hat_3.png,8,photodraw2_all_sketches/hat/P_hat_sketch_age8_CDM_photodraw_e21549650853022.png
house,S,011119_2,images_photocues/house_3.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21547232289747.png
house,S,022019_4,images_photocues/house_3.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21550694845595.png
rabbit,P,111418_7,images_photocues/rabbit_3.png,8,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age8_CDM_photodraw_e21542229353364.png
rabbit,S,011619_8,images_photocues/rabbit_2.png,8,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age8_CDM_photodraw_e21547674347301.png
tree,S,121818_1,images_photocues/tree_1.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21545166957201.png
tree,S,011819_6,images_photocues/tree_1.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21547845878342.png
watch,P,022019_4,images_photocues/watch_2.png,8,photodraw2_all_sketches/watch/P_watch_sketch_age8_CDM_photodraw_e21550694845595.png
watch,S,022019_5,images_photocues/watch_1.png,8,photodraw2_all_sketches/watch/S_watch_sketch_age8_CDM_photodraw_e21550696453174.png
