,_id,session_id,class,age,fileNameShortNew,filename,url,shuffler_ind,games,updatedAt,numGames
25,5f5016a06dcee0af25f4a263,cdm_run_v41545867562797,a bear,age10,bear_sketch_age10_cdm_run_v41545867562797.png,bear_sketch_age10_cdm_run_v41545867562797.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545867562797.png,2943,"['A3SRDBFQQAS0N2', '5ebe59309264f81ae5a87a30', '5efa358d3b02ed8465b9a726']",2020-09-11 18:24:04.996,3
26,5f5016a06dcee0af25f4a264,cdm_run_v41545929999684,a bear,age10,bear_sketch_age10_cdm_run_v41545929999684.png,bear_sketch_age10_cdm_run_v41545929999684.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545929999684.png,834,"['A1UVJK5Y91JHRG', '5c7904eb3bc6a5000192328e', '5f3c3095e30eaca5c1d7a837']",2020-09-11 18:21:14.643,3
27,5f5016a06dcee0af25f4a265,cdm_run_v41545941833837,a bear,age10,bear_sketch_age10_cdm_run_v41545941833837.png,bear_sketch_age10_cdm_run_v41545941833837.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545941833837.png,6630,"['5f11776932ec8239efb504be', '5eab89102e910016bb0b5414', '5c6bd7ebe9f10b00010ca8dc']",2020-09-11 18:39:29.079,3
28,5f5016a06dcee0af25f4a266,cdm_run_v41545945266583,a bear,age10,bear_sketch_age10_cdm_run_v41545945266583.png,bear_sketch_age10_cdm_run_v41545945266583.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545945266583.png,8647,"['5f49318066186333faea8eb4', '598c9125cceb0f0001b39697']",2020-09-10 22:38:55.297,2
29,5f5016a06dcee0af25f4a267,cdm_run_v41546028882659,a bear,age10,bear_sketch_age10_cdm_run_v41546028882659.png,bear_sketch_age10_cdm_run_v41546028882659.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41546028882659.png,4829,"['A2SSDV84IPFS3O', '5d66e8566c4d17001a3102bf', '5cac4f92cb4af3001640ef96']",2020-09-11 18:31:22.890,3
30,5f5016a06dcee0af25f4a268,cdm_run_v41546117999683,a bear,age10,bear_sketch_age10_cdm_run_v41546117999683.png,bear_sketch_age10_cdm_run_v41546117999683.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41546117999683.png,9155,"['5f3c9ff00ab55d000a8a46df', '5c8ebaed13e167000176428f']",2020-09-10 22:39:11.306,2
31,5f5016a06dcee0af25f4a269,cdm_run_v41546118367927,a bear,age10,bear_sketch_age10_cdm_run_v41546118367927.png,bear_sketch_age10_cdm_run_v41546118367927.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41546118367927.png,8548,"['5c1d60a370d93a00011f20d0', '598c9125cceb0f0001b39697']",2020-09-10 22:38:55.297,2
32,5f5016a06dcee0af25f4a26a,cdm_run_v41546118632319,a bear,age10,bear_sketch_age10_cdm_run_v41546118632319.png,bear_sketch_age10_cdm_run_v41546118632319.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41546118632319.png,161,"['A2CWOAKNWB4MJ7', '5a85b8130f1bce0001222634', '5e67a63dd0697a04fd08ef72']",2020-09-10 22:42:01.292,3
33,5f5016a06dcee0af25f4a26b,cdm_run_v41547331220246,a bear,age10,bear_sketch_age10_cdm_run_v41547331220246.png,bear_sketch_age10_cdm_run_v41547331220246.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41547331220246.png,2531,"['A3K2VSBTT3WUTI', '5c98277316743e0016280919', '5f4b3572f599116fa1222cc6']",2020-09-11 18:23:20.957,3
34,5f5016a06dcee0af25f4a26c,cdm_run_v41547417355134,a bear,age10,bear_sketch_age10_cdm_run_v41547417355134.png,bear_sketch_age10_cdm_run_v41547417355134.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41547417355134.png,3405,"['A3IYUN2EWCO16R', '5c010c054e1b7b00016a2336', '5d5bd12827fcce0018c47260']",2020-09-11 18:25:57.019,3
