category,condition,subID,image_name,age_numeric,filename
car,P,012119_3,images_photocues/car_3.png,7,photodraw2_all_sketches/car/P_car_sketch_age7_CDM_photodraw_e21548096758313.png
car,S,012119_11,images_photocues/car_2.png,7,photodraw2_all_sketches/car/S_car_sketch_age7_CDM_photodraw_e21548107987673.png
cat,S,011819_7,images_photocues/cat_3.png,7,photodraw2_all_sketches/cat/S_cat_sketch_age7_CDM_photodraw_e21547848462737.png
cat,P,013119_1,images_photocues/cat_1.png,7,photodraw2_all_sketches/cat/P_cat_sketch_age7_CDM_photodraw_e21548958550335.png
chair,P,121418_2,images_photocues/chair_3.png,7,photodraw2_all_sketches/chair/P_chair_sketch_age7_CDM_photodraw_e21544820627246.png
chair,S,010919_6,images_photocues/chair_1.png,7,photodraw2_all_sketches/chair/S_chair_sketch_age7_CDM_photodraw_e21547069129052.png
cup,P,012119_11,images_photocues/cup_1.png,7,photodraw2_all_sketches/cup/P_cup_sketch_age7_CDM_photodraw_e21548107987673.png
cup,S,011819_7,images_photocues/cup_2.png,7,photodraw2_all_sketches/cup/S_cup_sketch_age7_CDM_photodraw_e21547848462737.png
hat,S,012119_10,images_photocues/hat_1.png,7,photodraw2_all_sketches/hat/S_hat_sketch_age7_CDM_photodraw_e21548106388954.png
hat,P,011119_10,images_photocues/hat_1.png,7,photodraw2_all_sketches/hat/P_hat_sketch_age7_CDM_photodraw_e21547242571962.png
house,S,121418_2,images_photocues/house_1.png,7,photodraw2_all_sketches/house/S_house_sketch_age7_CDM_photodraw_e21544820627246.png
house,S,011819_4,images_photocues/house_2.png,7,photodraw2_all_sketches/house/S_house_sketch_age7_CDM_photodraw_e21547844653939.png
rabbit,S,011619_3,images_photocues/rabbit_3.png,7,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age7_CDM_photodraw_e21547667337924.png
rabbit,S,121418_2,images_photocues/rabbit_3.png,7,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age7_CDM_photodraw_e21544820627246.png
tree,S,010919_2,images_photocues/tree_1.png,7,photodraw2_all_sketches/tree/S_tree_sketch_age7_CDM_photodraw_e21547061122742.png
tree,P,012119_5,images_photocues/tree_2.png,7,photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21548098146005.png
watch,S,012119_6,images_photocues/watch_1.png,7,photodraw2_all_sketches/watch/S_watch_sketch_age7_CDM_photodraw_e21548098930405.png
watch,P,011619_3,images_photocues/watch_3.png,7,photodraw2_all_sketches/watch/P_watch_sketch_age7_CDM_photodraw_e21547667337924.png
airplane,S,011819_6,images_photocues/airplane_2.png,8,photodraw2_all_sketches/airplane/S_airplane_sketch_age8_CDM_photodraw_e21547845878342.png
airplane,P,111418_7,images_photocues/airplane_3.png,8,photodraw2_all_sketches/airplane/P_airplane_sketch_age8_CDM_photodraw_e21542229353364.png
bike,P,011119_6,images_photocues/bike_3.png,8,photodraw2_all_sketches/bike/P_bike_sketch_age8_CDM_photodraw_e21547238752953.png
bike,S,012519_3,images_photocues/bike_1.png,8,photodraw2_all_sketches/bike/S_bike_sketch_age8_CDM_photodraw_e21548449754672.png
bird,P,011819_6,images_photocues/bird_1.png,8,photodraw2_all_sketches/bird/P_bird_sketch_age8_CDM_photodraw_e21547845878342.png
bird,P,022019_1,images_photocues/bird_1.png,8,photodraw2_all_sketches/bird/P_bird_sketch_age8_CDM_photodraw_e21550687622483.png
car,S,121818_1,images_photocues/car_1.png,8,photodraw2_all_sketches/car/S_car_sketch_age8_CDM_photodraw_e21545166957201.png
car,S,012119_7,images_photocues/car_3.png,8,photodraw2_all_sketches/car/S_car_sketch_age8_CDM_photodraw_e21548100335223.png
cat,S,011119_6,images_photocues/cat_2.png,8,photodraw2_all_sketches/cat/S_cat_sketch_age8_CDM_photodraw_e21547238752953.png
cat,S,011819_9,images_photocues/cat_2.png,8,photodraw2_all_sketches/cat/S_cat_sketch_age8_CDM_photodraw_e21547849501667.png
chair,P,022019_6,images_photocues/chair_1.png,8,photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21550698482522.png
chair,P,022019_2,images_photocues/chair_2.png,8,photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21550689187843.png
cup,P,022019_6,images_photocues/cup_1.png,8,photodraw2_all_sketches/cup/P_cup_sketch_age8_CDM_photodraw_e21550698482522.png
cup,S,011119_6,images_photocues/cup_3.png,8,photodraw2_all_sketches/cup/S_cup_sketch_age8_CDM_photodraw_e21547238752953.png
hat,S,111418_7,images_photocues/hat_3.png,8,photodraw2_all_sketches/hat/S_hat_sketch_age8_CDM_photodraw_e21542229353364.png
hat,P,012119_8,images_photocues/hat_1.png,8,photodraw2_all_sketches/hat/P_hat_sketch_age8_CDM_photodraw_e21548104824451.png
house,S,011619_9,images_photocues/house_1.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21547677339884.png
house,S,022019_2,images_photocues/house_2.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21550689187843.png
rabbit,P,011119_2,images_photocues/rabbit_3.png,8,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age8_CDM_photodraw_e21547232289747.png
rabbit,S,011819_6,images_photocues/rabbit_1.png,8,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age8_CDM_photodraw_e21547845878342.png
tree,P,012119_9,images_photocues/tree_2.png,8,photodraw2_all_sketches/tree/P_tree_sketch_age8_CDM_photodraw_e21548105648196.png
tree,S,011119_2,images_photocues/tree_3.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21547232289747.png
watch,S,022019_6,images_photocues/watch_2.png,8,photodraw2_all_sketches/watch/S_watch_sketch_age8_CDM_photodraw_e21550698482522.png
watch,P,011819_6,images_photocues/watch_2.png,8,photodraw2_all_sketches/watch/P_watch_sketch_age8_CDM_photodraw_e21547845878342.png
