,_id,shuffler_ind,url,age,session_id,filename,games,fileNameShortNew,class,updatedAt,numGames
0,5f5c0fa5aa5864590371bd64,4253,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51551572768941.png,age10,cdm_run_v51551572768941,bottle_sketch_age10_cdm_run_v51551572768941.png,"['5bc5f36b8d83e10001724601', '5d45e3bdf1d31800163cf999']",bottle_sketch_age10_cdm_run_v51551572768941.png,a bottle,2020-09-14 22:07:25.647,2
1,5f5c0fceaa5864590371bd65,6462,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51551644482014.png,age10,cdm_run_v51551644482014,bottle_sketch_age10_cdm_run_v51551644482014.png,"['58ab1b3c32c2cc0001cd2bed', '5ed9c0336cb961557325f482']",bottle_sketch_age10_cdm_run_v51551644482014.png,a bottle,2020-09-15 00:24:05.391,2
2,5f5c0fceaa5864590371bd66,5162,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51551645028092.png,age10,cdm_run_v51551645028092,bottle_sketch_age10_cdm_run_v51551645028092.png,"['5dfa87ae0562057caa68989c', '5cc1d40a0c244900013b90b2']",bottle_sketch_age10_cdm_run_v51551645028092.png,a bottle,2020-09-15 00:21:07.502,2
3,5f5c0fceaa5864590371bd67,3592,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51551985287097.png,age10,cdm_run_v51551985287097,bottle_sketch_age10_cdm_run_v51551985287097.png,"['5f58cb1aded8e506a3a3ab84', '5bf8576a213d45000163b5ab', '5e4163548d2f1501e5a696f8']",bottle_sketch_age10_cdm_run_v51551985287097.png,a bottle,2020-09-15 17:39:14.465,3
4,5f5c0fceaa5864590371bd68,2164,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51551985666409.png,age10,cdm_run_v51551985666409,bottle_sketch_age10_cdm_run_v51551985666409.png,"['5f4a98468276ea6324bf433c', '5f05e3168bc4ad0ca2d0ecd0', '5f4fc2bca90f9b0c4490e788']",bottle_sketch_age10_cdm_run_v51551985666409.png,a bottle,2020-09-15 17:19:51.232,3
5,5f5c0fceaa5864590371bd69,2846,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51552001435229.png,age10,cdm_run_v51552001435229,bottle_sketch_age10_cdm_run_v51552001435229.png,"['5f54dec7364a0485d880f139', '5eea3aa73825200f2815c4dc', '5c5744cfb7cf140001d39d81']",bottle_sketch_age10_cdm_run_v51552001435229.png,a bottle,2020-09-15 17:22:28.597,3
6,5f5c0fcfaa5864590371bd6a,7151,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51552591439996.png,age10,cdm_run_v51552591439996,bottle_sketch_age10_cdm_run_v51552591439996.png,"['5f400938427f570ee6781225', '5f3e31e2769ffb267b9d1a24']",bottle_sketch_age10_cdm_run_v51552591439996.png,a bottle,2020-09-15 00:24:32.435,2
7,5f5c0fcfaa5864590371bd6b,3372,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51552600549457.png,age10,cdm_run_v51552600549457,bottle_sketch_age10_cdm_run_v51552600549457.png,"['5f56a4525e6f8a0fc2596d89', '5c5cb335c378220001e5ed9b', '5eaebd6429cb5202dcb326ea']",bottle_sketch_age10_cdm_run_v51552600549457.png,a bottle,2020-09-15 17:35:53.229,3
8,5f5c0fcfaa5864590371bd6c,7083,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51552602908723.png,age10,cdm_run_v51552602908723,bottle_sketch_age10_cdm_run_v51552602908723.png,"['5f400938427f570ee6781225', '5e9a90794a7e88127a8fe01e']",bottle_sketch_age10_cdm_run_v51552602908723.png,a bottle,2020-09-15 00:24:14.225,2
9,5f5c0fcfaa5864590371bd6d,2268,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51553122217093.png,age10,cdm_run_v51553122217093,bottle_sketch_age10_cdm_run_v51553122217093.png,"['5ee29b0ff4a50b7a93a2c7c2', '5f05e3168bc4ad0ca2d0ecd0', '5f4fc2bca90f9b0c4490e788']",bottle_sketch_age10_cdm_run_v51553122217093.png,a bottle,2020-09-15 17:19:51.232,3
10,5f5c0fcfaa5864590371bd6e,1504,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554064555557.png,age10,cdm_run_v51554064555557,bottle_sketch_age10_cdm_run_v51554064555557.png,"['5f13ea64399eaf40ff6c1b90', '5efb934059dba21145bee143', '5e4044797946592823cbec2a']",bottle_sketch_age10_cdm_run_v51554064555557.png,a bottle,2020-09-15 00:36:31.147,3
11,5f5c0fcfaa5864590371bd6f,3771,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554072262621.png,age10,cdm_run_v51554072262621,bottle_sketch_age10_cdm_run_v51554072262621.png,"['5c2e21bf2c45d400014a9121', '5f470672f3dba20e09ddf036', '5f343c0102886030ce1fa987']",bottle_sketch_age10_cdm_run_v51554072262621.png,a bottle,2020-09-15 17:39:14.711,3
12,5f5c0fcfaa5864590371bd70,5571,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554330723340.png,age10,cdm_run_v51554330723340,bottle_sketch_age10_cdm_run_v51554330723340.png,"['5ed403a89542210ab77530b7', '5f5845e9ed8e313b700bdfe7']",bottle_sketch_age10_cdm_run_v51554330723340.png,a bottle,2020-09-15 00:22:02.624,2
13,5f5c0fcfaa5864590371bd71,2714,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554398456261.png,age10,cdm_run_v51554398456261,bottle_sketch_age10_cdm_run_v51554398456261.png,"['5ea8c40504081a31ebd22b41', '5eea3aa73825200f2815c4dc', '5f0c72c24903aa5e4bfa5495']",bottle_sketch_age10_cdm_run_v51554398456261.png,a bottle,2020-09-15 17:21:41.595,3
14,5f5c0fcfaa5864590371bd72,5414,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554410217292.png,age10,cdm_run_v51554410217292,bottle_sketch_age10_cdm_run_v51554410217292.png,"['5f3065661c8a6913493aaf71', '5daa50967776b10016e1bc9b']",bottle_sketch_age10_cdm_run_v51554410217292.png,a bottle,2020-09-15 00:21:59.518,2
15,5f5c0fcfaa5864590371bd73,6635,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554662734819.png,age10,cdm_run_v51554662734819,bottle_sketch_age10_cdm_run_v51554662734819.png,"['5ec259bf5450f10288c82f75', '5ed9c0336cb961557325f482']",bottle_sketch_age10_cdm_run_v51554662734819.png,a bottle,2020-09-15 00:24:05.391,2
16,5f5c0fcfaa5864590371bd74,4213,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554836050504.png,age10,cdm_run_v51554836050504,bottle_sketch_age10_cdm_run_v51554836050504.png,"['5bc5f36b8d83e10001724601', '5d45e3bdf1d31800163cf999']",bottle_sketch_age10_cdm_run_v51554836050504.png,a bottle,2020-09-14 22:07:25.647,2
17,5f5c0fcfaa5864590371bd75,5929,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554836991633.png,age10,cdm_run_v51554836991633,bottle_sketch_age10_cdm_run_v51554836991633.png,"['5df8e91628b178000b3f6400', '5ecc3c6aa5e08e438048895c']",bottle_sketch_age10_cdm_run_v51554836991633.png,a bottle,2020-09-15 00:22:06.844,2
18,5f5c0fcfaa5864590371bd76,1718,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554840938050.png,age10,cdm_run_v51554840938050,bottle_sketch_age10_cdm_run_v51554840938050.png,"['5f05f851fd92250f59d295d4', '5b5fbd474e945800017e0641', '5f441dda761e0a72e306807d']",bottle_sketch_age10_cdm_run_v51554840938050.png,a bottle,2020-09-15 17:17:58.582,3
19,5f5c0fcfaa5864590371bd77,7112,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554849697436.png,age10,cdm_run_v51554849697436,bottle_sketch_age10_cdm_run_v51554849697436.png,"['5f400938427f570ee6781225', '5e9a90794a7e88127a8fe01e']",bottle_sketch_age10_cdm_run_v51554849697436.png,a bottle,2020-09-15 00:24:14.225,2
20,5f5c0fcfaa5864590371bd78,6963,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51554930671541.png,age10,cdm_run_v51554930671541,bottle_sketch_age10_cdm_run_v51554930671541.png,"['5f2994eda50bc40cc071fed0', '5e9a90794a7e88127a8fe01e']",bottle_sketch_age10_cdm_run_v51554930671541.png,a bottle,2020-09-15 00:24:14.225,2
21,5f5c0fcfaa5864590371bd79,3031,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555005047424.png,age10,cdm_run_v51555005047424,bottle_sketch_age10_cdm_run_v51555005047424.png,"['5f32a9f8d5256d000a41a2d5', '5f2ea9c0a638c92312e4ae5c', '5c5744cfb7cf140001d39d81']",bottle_sketch_age10_cdm_run_v51555005047424.png,a bottle,2020-09-15 17:22:28.597,3
22,5f5c0fcfaa5864590371bd7a,3659,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555017398422.png,age10,cdm_run_v51555017398422,bottle_sketch_age10_cdm_run_v51555017398422.png,"['5c2e21bf2c45d400014a9121', '5f470672f3dba20e09ddf036', '5e4163548d2f1501e5a696f8']",bottle_sketch_age10_cdm_run_v51555017398422.png,a bottle,2020-09-15 17:39:14.465,3
23,5f5c0fcfaa5864590371bd7b,1635,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555281833130.png,age10,cdm_run_v51555281833130,bottle_sketch_age10_cdm_run_v51555281833130.png,"['5f05f851fd92250f59d295d4', '5b5fbd474e945800017e0641', '5f441dda761e0a72e306807d']",bottle_sketch_age10_cdm_run_v51555281833130.png,a bottle,2020-09-15 17:17:58.582,3
24,5f5c0fcfaa5864590371bd7c,487,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555530394824.png,age10,cdm_run_v51555530394824,bottle_sketch_age10_cdm_run_v51555530394824.png,"['5caf6764771a420001b4bbad', '5f2b24c4224df7527baee383', '5dc5da21d999de45a504651b']",bottle_sketch_age10_cdm_run_v51555530394824.png,a bottle,2020-09-15 00:24:48.267,3
25,5f5c0fcfaa5864590371bd7d,1202,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555536438528.png,age10,cdm_run_v51555536438528,bottle_sketch_age10_cdm_run_v51555536438528.png,"['5ee95a4c2a64f72f5d95a2fc', '5d7fdc371c09e60001dd48f5', '5e495dfd5ea85e3d1eb14d4b']",bottle_sketch_age10_cdm_run_v51555536438528.png,a bottle,2020-09-15 00:25:41.553,3
26,5f5c0fcfaa5864590371bd7e,1611,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555702385590.png,age10,cdm_run_v51555702385590,bottle_sketch_age10_cdm_run_v51555702385590.png,"['5f05f851fd92250f59d295d4', '5b5fbd474e945800017e0641', '5f441dda761e0a72e306807d']",bottle_sketch_age10_cdm_run_v51555702385590.png,a bottle,2020-09-15 17:17:58.582,3
27,5f5c0fcfaa5864590371bd7f,1886,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555795244017.png,age10,cdm_run_v51555795244017,bottle_sketch_age10_cdm_run_v51555795244017.png,"['5adfa601eb6040000153a828', '5ee8e28f8ebaec0b3e1d1b57', '5f3e6467a097d9057137d439']",bottle_sketch_age10_cdm_run_v51555795244017.png,a bottle,2020-09-15 17:18:21.270,3
28,5f5c0fcfaa5864590371bd80,1530,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555795746395.png,age10,cdm_run_v51555795746395,bottle_sketch_age10_cdm_run_v51555795746395.png,"['5f13ea64399eaf40ff6c1b90', '5efb934059dba21145bee143', '5f441dda761e0a72e306807d']",bottle_sketch_age10_cdm_run_v51555795746395.png,a bottle,2020-09-15 17:17:58.582,3
29,5f5c0fcfaa5864590371bd81,5783,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51555876776983.png,age10,cdm_run_v51555876776983,bottle_sketch_age10_cdm_run_v51555876776983.png,"['5df8e91628b178000b3f6400', '5ecc3c6aa5e08e438048895c']",bottle_sketch_age10_cdm_run_v51555876776983.png,a bottle,2020-09-15 00:22:06.844,2
30,5f5c0fcfaa5864590371bd82,438,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51556224191743.png,age10,cdm_run_v51556224191743,bottle_sketch_age10_cdm_run_v51556224191743.png,"['5caf6764771a420001b4bbad', '5eb31c43266e390fe7e69ada', '5dc5da21d999de45a504651b']",bottle_sketch_age10_cdm_run_v51556224191743.png,a bottle,2020-09-15 00:24:48.267,3
31,5f5c0fcfaa5864590371bd83,3110,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51556394232467.png,age10,cdm_run_v51556394232467,bottle_sketch_age10_cdm_run_v51556394232467.png,"['5f32a9f8d5256d000a41a2d5', '5c730ca1f674750001df8d09', '5f1091aa4bd173363a9700ec']",bottle_sketch_age10_cdm_run_v51556394232467.png,a bottle,2020-09-15 17:23:17.418,3
32,5f5c0fcfaa5864590371bd84,3429,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51556653766800.png,age10,cdm_run_v51556653766800,bottle_sketch_age10_cdm_run_v51556653766800.png,"['5f56a4525e6f8a0fc2596d89', '5c5cb335c378220001e5ed9b', '5f4f84b15bd4a203db1581ee']",bottle_sketch_age10_cdm_run_v51556653766800.png,a bottle,2020-09-15 17:36:28.277,3
33,5f5c0fcfaa5864590371bd85,555,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51556822090492.png,age10,cdm_run_v51556822090492,bottle_sketch_age10_cdm_run_v51556822090492.png,"['5cb9b8f353aebd0017698fed', '5f2b24c4224df7527baee383', '5dc5da21d999de45a504651b']",bottle_sketch_age10_cdm_run_v51556822090492.png,a bottle,2020-09-15 00:24:48.267,3
34,5f5c0fcfaa5864590371bd86,2022,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51556909486821.png,age10,cdm_run_v51556909486821,bottle_sketch_age10_cdm_run_v51556909486821.png,"['5f4a98468276ea6324bf433c', '5c30c3c9301a9c0001357413', '5f202a985581672b0b6b74ba']",bottle_sketch_age10_cdm_run_v51556909486821.png,a bottle,2020-09-15 17:19:06.443,3
35,5f5c0fcfaa5864590371bd87,5158,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51557701630813.png,age10,cdm_run_v51557701630813,bottle_sketch_age10_cdm_run_v51557701630813.png,"['5dfa87ae0562057caa68989c', '5cc1d40a0c244900013b90b2']",bottle_sketch_age10_cdm_run_v51557701630813.png,a bottle,2020-09-15 00:21:07.502,2
36,5f5c0fcfaa5864590371bd88,7181,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558303815609.png,age10,cdm_run_v51558303815609,bottle_sketch_age10_cdm_run_v51558303815609.png,"['5c35e6227c152d0001acddbd', '5f3e31e2769ffb267b9d1a24']",bottle_sketch_age10_cdm_run_v51558303815609.png,a bottle,2020-09-15 00:24:32.435,2
37,5f5c0fcfaa5864590371bd89,1313,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558305026405.png,age10,cdm_run_v51558305026405,bottle_sketch_age10_cdm_run_v51558305026405.png,"['5b7c88addb11320001c43bcc', '5f21351894d0f84b05a40331', '5f2f2e85c14511319b159fff']",bottle_sketch_age10_cdm_run_v51558305026405.png,a bottle,2020-09-15 00:26:18.315,3
38,5f5c0fcfaa5864590371bd8a,5426,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558719449087.png,age10,cdm_run_v51558719449087,bottle_sketch_age10_cdm_run_v51558719449087.png,"['5f3065661c8a6913493aaf71', '5daa50967776b10016e1bc9b']",bottle_sketch_age10_cdm_run_v51558719449087.png,a bottle,2020-09-15 00:21:59.518,2
39,5f5c0fcfaa5864590371bd8b,3677,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558731599025.png,age10,cdm_run_v51558731599025,bottle_sketch_age10_cdm_run_v51558731599025.png,"['5c2e21bf2c45d400014a9121', '5f470672f3dba20e09ddf036', '5e4163548d2f1501e5a696f8']",bottle_sketch_age10_cdm_run_v51558731599025.png,a bottle,2020-09-15 17:39:14.465,3
40,5f5c0fcfaa5864590371bd8c,6995,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558733318532.png,age10,cdm_run_v51558733318532,bottle_sketch_age10_cdm_run_v51558733318532.png,"['5f400938427f570ee6781225', '5e9a90794a7e88127a8fe01e']",bottle_sketch_age10_cdm_run_v51558733318532.png,a bottle,2020-09-15 00:24:14.225,2
41,5f5c0fcfaa5864590371bd8d,3562,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558907333327.png,age10,cdm_run_v51558907333327,bottle_sketch_age10_cdm_run_v51558907333327.png,"['5f58cb1aded8e506a3a3ab84', '5bf8576a213d45000163b5ab', '5e4163548d2f1501e5a696f8']",bottle_sketch_age10_cdm_run_v51558907333327.png,a bottle,2020-09-15 17:39:14.465,3
42,5f5c0fcfaa5864590371bd8e,4938,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51558997412939.png,age10,cdm_run_v51558997412939,bottle_sketch_age10_cdm_run_v51558997412939.png,"['5dcd7e4a3128a603edeeaa44', '5f591c706c0a8f11f637115e']",bottle_sketch_age10_cdm_run_v51558997412939.png,a bottle,2020-09-14 22:39:53.813,2
43,5f5c0fcfaa5864590371bd8f,3525,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51559431308901.png,age10,cdm_run_v51559431308901,bottle_sketch_age10_cdm_run_v51559431308901.png,"['5f58cb1aded8e506a3a3ab84', '5bf8576a213d45000163b5ab', '5f4f84b15bd4a203db1581ee']",bottle_sketch_age10_cdm_run_v51559431308901.png,a bottle,2020-09-15 17:36:28.277,3
44,5f5c0fcfaa5864590371bd90,4037,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51559587270936.png,age10,cdm_run_v51559587270936,bottle_sketch_age10_cdm_run_v51559587270936.png,"['5f523995183f704a6eda05e3', '5c950788de4d6c001bc077c7', '5d4602322f66d0001a1208c7']",bottle_sketch_age10_cdm_run_v51559587270936.png,a bottle,2020-09-15 17:55:10.139,3
45,5f5c0fcfaa5864590371bd91,547,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51559677983070.png,age10,cdm_run_v51559677983070,bottle_sketch_age10_cdm_run_v51559677983070.png,"['5cb9b8f353aebd0017698fed', '5f2b24c4224df7527baee383', '5dc5da21d999de45a504651b']",bottle_sketch_age10_cdm_run_v51559677983070.png,a bottle,2020-09-15 00:24:48.267,3
46,5f5c0fcfaa5864590371bd92,4063,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51559931857561.png,age10,cdm_run_v51559931857561,bottle_sketch_age10_cdm_run_v51559931857561.png,"['5f523995183f704a6eda05e3', '5c950788de4d6c001bc077c7', '5d4602322f66d0001a1208c7']",bottle_sketch_age10_cdm_run_v51559931857561.png,a bottle,2020-09-15 17:55:10.139,3
47,5f5c0fcfaa5864590371bd93,2336,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51560283660004.png,age10,cdm_run_v51560283660004,bottle_sketch_age10_cdm_run_v51560283660004.png,"['5ee29b0ff4a50b7a93a2c7c2', '5f05e3168bc4ad0ca2d0ecd0', '5f4fc2bca90f9b0c4490e788']",bottle_sketch_age10_cdm_run_v51560283660004.png,a bottle,2020-09-15 17:19:51.232,3
48,5f5c0fcfaa5864590371bd94,5547,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51560456721746.png,age10,cdm_run_v51560456721746,bottle_sketch_age10_cdm_run_v51560456721746.png,"['5f3065661c8a6913493aaf71', '5f5845e9ed8e313b700bdfe7']",bottle_sketch_age10_cdm_run_v51560456721746.png,a bottle,2020-09-15 00:22:02.624,2
49,5f5c0fd0aa5864590371bd95,5057,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51560456908521.png,age10,cdm_run_v51560456908521,bottle_sketch_age10_cdm_run_v51560456908521.png,"['5dfa87ae0562057caa68989c', '5cc1d40a0c244900013b90b2']",bottle_sketch_age10_cdm_run_v51560456908521.png,a bottle,2020-09-15 00:21:07.502,2
50,5f5c0fd0aa5864590371bd96,2443,https://kiddraw.s3.amazonaws.com/bottle_sketch_age10_cdm_run_v51560457419899.png,age10,cdm_run_v51560457419899,bottle_sketch_age10_cdm_run_v51560457419899.png,"['5e6f0e51374f5b4c6858fc9c', '5f3d63427c561a0f0d0cb09c', '5cfd5c5016d7390001d078af']",bottle_sketch_age10_cdm_run_v51560457419899.png,a bottle,2020-09-15 17:19:59.776,3
51,5f5c0fd0aa5864590371bd97,5303,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551473231911.png,age2,cdm_run_v51551473231911,bottle_sketch_age2_cdm_run_v51551473231911.png,"['5f3065661c8a6913493aaf71', '5daa50967776b10016e1bc9b']",bottle_sketch_age2_cdm_run_v51551473231911.png,a bottle,2020-09-15 00:21:59.518,2
52,5f5c0fd0aa5864590371bd98,4180,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551475686829.png,age2,cdm_run_v51551475686829,bottle_sketch_age2_cdm_run_v51551475686829.png,"['5bc5f36b8d83e10001724601', '5d45e3bdf1d31800163cf999']",bottle_sketch_age2_cdm_run_v51551475686829.png,a bottle,2020-09-14 22:07:25.647,2
53,5f5c0fd0aa5864590371bd99,5368,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551564998116.png,age2,cdm_run_v51551564998116,bottle_sketch_age2_cdm_run_v51551564998116.png,"['5f3065661c8a6913493aaf71', '5daa50967776b10016e1bc9b']",bottle_sketch_age2_cdm_run_v51551564998116.png,a bottle,2020-09-15 00:21:59.518,2
54,5f5c0fd0aa5864590371bd9a,6620,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551565175678.png,age2,cdm_run_v51551565175678,bottle_sketch_age2_cdm_run_v51551565175678.png,"['5ec259bf5450f10288c82f75', '5ed9c0336cb961557325f482']",bottle_sketch_age2_cdm_run_v51551565175678.png,a bottle,2020-09-15 00:24:05.391,2
55,5f5c0fd0aa5864590371bd9b,6368,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551569365183.png,age2,cdm_run_v51551569365183,bottle_sketch_age2_cdm_run_v51551569365183.png,"['58ab1b3c32c2cc0001cd2bed', '5ef51591141eff162b9a5e89']",bottle_sketch_age2_cdm_run_v51551569365183.png,a bottle,2020-09-15 00:23:55.495,2
56,5f5c0fd0aa5864590371bd9c,6310,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551570430178.png,age2,cdm_run_v51551570430178,bottle_sketch_age2_cdm_run_v51551570430178.png,"['59ee541dae9f950001d849e5', '5ef51591141eff162b9a5e89']",bottle_sketch_age2_cdm_run_v51551570430178.png,a bottle,2020-09-15 00:23:55.495,2
57,5f5c0fd0aa5864590371bd9d,693,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551640567235.png,age2,cdm_run_v51551640567235,bottle_sketch_age2_cdm_run_v51551640567235.png,"['5ec44e07c459fc321a8d7bd6', '5f302dd8a3cc1a44baa1b9ab', '56504ecf1b3cda000f544e92']",bottle_sketch_age2_cdm_run_v51551640567235.png,a bottle,2020-09-15 00:24:48.583,3
58,5f5c0fd0aa5864590371bd9e,4490,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551651144953.png,age2,cdm_run_v51551651144953,bottle_sketch_age2_cdm_run_v51551651144953.png,"['5e0b1a07de8da635317f521f', '5f56586779a86f05faa07be4']",bottle_sketch_age2_cdm_run_v51551651144953.png,a bottle,2020-09-14 22:12:42.701,2
59,5f5c0fd0aa5864590371bd9f,3954,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551653260306.png,age2,cdm_run_v51551653260306,bottle_sketch_age2_cdm_run_v51551653260306.png,"['5d5fdbfc13b8890019554202', '5def01c28def535b96fa6133', '5d4602322f66d0001a1208c7']",bottle_sketch_age2_cdm_run_v51551653260306.png,a bottle,2020-09-15 17:55:10.139,3
60,5f5c0fd0aa5864590371bda0,2414,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51551907754509.png,age2,cdm_run_v51551907754509,bottle_sketch_age2_cdm_run_v51551907754509.png,"['5e6f0e51374f5b4c6858fc9c', '5f3d63427c561a0f0d0cb09c', '5cfd5c5016d7390001d078af']",bottle_sketch_age2_cdm_run_v51551907754509.png,a bottle,2020-09-15 17:19:59.776,3
61,5f5c0fd0aa5864590371bda1,3435,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552075865488.png,age2,cdm_run_v51552075865488,bottle_sketch_age2_cdm_run_v51552075865488.png,"['5f56a4525e6f8a0fc2596d89', '5c5cb335c378220001e5ed9b', '5f4f84b15bd4a203db1581ee']",bottle_sketch_age2_cdm_run_v51552075865488.png,a bottle,2020-09-15 17:36:28.277,3
62,5f5c0fd0aa5864590371bda2,6623,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552156574659.png,age2,cdm_run_v51552156574659,bottle_sketch_age2_cdm_run_v51552156574659.png,"['5ec259bf5450f10288c82f75', '5ed9c0336cb961557325f482']",bottle_sketch_age2_cdm_run_v51552156574659.png,a bottle,2020-09-15 00:24:05.391,2
63,5f5c0fd0aa5864590371bda3,3699,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552169172794.png,age2,cdm_run_v51552169172794,bottle_sketch_age2_cdm_run_v51552169172794.png,"['5c2e21bf2c45d400014a9121', '5f470672f3dba20e09ddf036', '5e4163548d2f1501e5a696f8']",bottle_sketch_age2_cdm_run_v51552169172794.png,a bottle,2020-09-15 17:39:14.465,3
64,5f5c0fd0aa5864590371bda4,6311,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552169787934.png,age2,cdm_run_v51552169787934,bottle_sketch_age2_cdm_run_v51552169787934.png,"['59ee541dae9f950001d849e5', '5ef51591141eff162b9a5e89']",bottle_sketch_age2_cdm_run_v51552169787934.png,a bottle,2020-09-15 00:23:55.495,2
65,5f5c0fd0aa5864590371bda5,4044,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552170441903.png,age2,cdm_run_v51552170441903,bottle_sketch_age2_cdm_run_v51552170441903.png,"['5f523995183f704a6eda05e3', '5c950788de4d6c001bc077c7', '5d4602322f66d0001a1208c7']",bottle_sketch_age2_cdm_run_v51552170441903.png,a bottle,2020-09-15 17:55:10.139,3
66,5f5c0fd0aa5864590371bda6,4208,https://kiddraw.s3.amazonaws.com/bottle_sketch_age2_cdm_run_v51552504334679.png,age2,cdm_run_v51552504334679,bottle_sketch_age2_cdm_run_v51552504334679.png,"['5bc5f36b8d83e10001724601', '5d45e3bdf1d31800163cf999']",bottle_sketch_age2_cdm_run_v51552504334679.png,a bottle,2020-09-14 22:07:25.647,2
